minute,class,TVC,MQ135,MQ136,MQ2,MQ3,MQ4,MQ5,MQ6,MQ8,MQ9,Temperature,Humidity
1025,acceptable,4.888209115,4.1,6.32,1.53,4.94,2.07,2.07,4.87,1.95,7.07,32.4,99.9
1026,acceptable,4.888209115,4.08,6.14,1.5,4.94,2.07,2.07,4.24,1.93,7.1,32.4,99.9
1027,acceptable,4.888209115,3.89,6.21,1.46,4.94,2.07,2.07,4.69,1.93,7.07,32.4,99.9
1028,acceptable,4.888209115,4.03,6.32,1.5,4.88,1.94,2.07,4.95,1.94,7.01,32.4,99.9
1029,acceptable,4.888209115,4.03,6.26,1.49,4.84,1.62,2.07,4.81,1.91,7.07,32.4,99.9
1030,acceptable,4.888209115,3.95,6.21,1.48,4.9,1.9,2.07,4.97,1.9,7.1,32.4,99.9
1031,acceptable,4.888209115,4.05,6.29,1.5,4.94,1.9,2.1,4.77,1.93,7.04,32.4,99.9
1032,acceptable,4.888209115,4.12,6.34,1.5,4.96,1.84,2.1,5.41,1.93,7.19,32.5,99.9
1033,acceptable,4.888209115,4.24,6.19,1.54,4.96,1.89,2.11,5.13,1.98,7.13,32.4,99.9
1034,acceptable,4.888209115,4.05,6.32,1.5,4.94,1.8,2.09,4.63,1.95,7.1,32.4,99.9
1035,acceptable,4.888209115,4.24,6.09,1.52,4.94,1.71,2.1,4.89,1.99,7.04,32.4,99.9
1036,acceptable,4.888209115,4.34,6.26,1.55,4.96,1.67,2.17,4.89,2.06,7.1,32.4,99.9
1037,acceptable,4.888209115,4.42,6.11,1.55,4.96,1.6,2.17,5.37,1.99,7.19,32.4,99.9
1038,acceptable,4.888209115,3.91,6.29,1.54,4.77,1.56,2.02,5.54,1.88,7.16,32.4,99.9
1039,acceptable,4.888209115,3.84,6.14,1.52,4.88,1.55,1.99,5.74,1.83,7.04,32.4,99.9
1040,acceptable,4.888209115,3.93,6.19,1.5,4.88,1.66,2.03,4.22,1.87,7.13,32.3,99.9
1041,acceptable,4.888209115,3.99,6.16,1.49,4.96,1.6,2.09,5.24,1.93,6.96,32.3,99.9
1042,acceptable,4.888209115,4.08,6.32,1.52,4.88,1.58,2.11,5.11,1.97,6.9,32.3,99.9
1043,acceptable,4.888209115,4.2,6.32,1.57,4.9,1.51,2.16,4.75,1.94,7.1,32.3,99.9
1044,acceptable,4.888209115,3.63,6.34,1.61,4.86,1.57,1.98,4.69,1.88,7.07,32.3,99.9
1045,acceptable,4.888209115,4.01,6.32,1.53,4.88,1.58,2.02,5.22,1.91,6.96,32.3,99.9
1046,acceptable,4.888209115,4.06,6.32,1.54,4.88,1.54,2.07,5.39,1.91,7.07,32.3,99.9
1047,acceptable,4.888209115,4.08,6.32,1.53,4.88,1.52,2.07,4.99,1.97,7.04,32.3,99.9
1048,acceptable,4.888209115,4.06,6.34,1.52,4.9,1.34,1.98,5.07,1.87,7.07,32.2,99.9
1049,acceptable,4.888209115,4.03,6.26,1.53,4.9,1.45,2.02,5.03,1.91,7.1,32.2,99.9
1050,acceptable,4.888209115,4.05,6.26,1.52,5.48,1.41,2.09,4.83,1.97,7.04,32.3,99.9
1051,acceptable,4.888209115,4.16,6.32,1.57,4.88,1.32,2.16,5.15,1.98,7.07,32.2,99.9
1052,acceptable,4.888209115,4.01,6.29,1.54,4.9,1.4,1.96,4.06,1.87,7.01,32.2,99.9
1053,acceptable,4.888209115,4.01,6.26,1.53,4.86,1.4,2,4.1,1.88,7.01,32.2,99.9
1054,acceptable,4.888209115,3.97,6.37,1.54,4.84,1.38,2.09,4.65,1.95,7.07,32.2,99.9
1055,acceptable,4.888209115,4.05,6.42,1.66,4.88,1.4,2.07,5.05,1.9,7.04,32.2,99.9
1056,acceptable,4.888209115,3.95,6.29,1.65,4.9,1.39,1.95,4.71,1.88,6.99,32.2,99.9
1057,acceptable,4.888209115,3.97,5.86,1.59,4.92,1.38,2.04,4.79,1.9,7.04,32.2,99.9
1058,acceptable,4.888209115,4.01,6.14,1.57,4.75,1.32,2.06,5.07,1.93,7.04,32.2,99.9
1059,acceptable,4.888209115,4.08,6.21,1.62,4.94,1.3,2.14,5.13,1.93,7.07,32.2,99.9
1060,acceptable,4.888209115,4.12,6.14,1.58,4.99,1.28,2.16,4.85,1.95,7.04,32.2,99.9
1061,acceptable,4.888209115,4.2,6.42,1.57,4.99,1.25,2.18,4.19,1.97,7.04,32.2,99.9
1062,acceptable,4.888209115,3.99,6.42,1.66,4.86,1.26,1.95,5.11,1.87,6.99,32.2,99.9
1063,acceptable,4.888209115,3.89,6.39,1.62,4.9,1.27,1.98,4.59,1.87,7.01,32.2,99.9
1064,acceptable,4.888209115,3.97,6.29,1.61,4.81,1.26,2.02,4.52,1.93,6.87,32.2,99.9
1065,acceptable,4.888209115,4.03,6.29,1.65,4.81,1.25,2.11,4.63,1.93,7.04,32.2,99.9
1066,acceptable,4.888209115,4.12,6.24,1.69,4.9,1.2,2.14,4.31,1.95,6.99,32.2,99.9
1067,acceptable,4.888209115,4.22,6.29,1.63,4.92,1.18,1.98,4.93,1.87,6.96,32.2,99.9
1068,acceptable,4.888209115,4.08,6.37,1.62,4.88,1.24,2.04,4.97,1.91,6.96,32.1,99.9
1069,acceptable,4.888209115,4.18,6.34,1.62,4.88,1.13,2.07,4.95,1.87,7.01,32.2,99.9
1070,acceptable,4.888209115,4.06,6.26,1.61,4.9,1.21,2.1,4.81,1.91,7.01,32.1,99.9
1071,acceptable,4.888209115,4.18,6.29,1.59,4.94,1.17,1.99,4.44,1.9,7.1,32.1,99.9
1072,acceptable,4.888209115,4.1,6.34,1.57,4.9,1.19,2.09,4.79,1.91,7.07,32.1,99.9
1073,acceptable,4.888209115,4.06,6.32,1.55,4.88,1.18,2.02,4.95,1.9,6.99,32.1,99.9
1074,acceptable,4.888209115,4.24,6.34,1.63,4.86,1.17,2.09,4.79,1.93,6.99,32.1,99.9
1075,acceptable,4.888209115,4.2,6.34,1.7,4.94,1.1,1.99,5.03,1.9,6.96,32.1,99.9
1076,acceptable,4.888209115,4.06,6.32,1.69,5.16,1.13,1.98,4.44,1.84,6.96,32.1,99.9
1077,acceptable,4.888209115,4.03,6.21,2.62,6.22,1.2,2.02,4.65,1.84,7.01,32.1,99.9
1078,acceptable,4.888209115,4.08,6.19,2.61,6.8,1.18,1.99,4.87,1.86,6.93,32.1,99.9
1079,acceptable,4.888209115,3.99,6.26,2.61,4.73,1.21,1.96,4.42,1.87,6.85,32.1,99.9
1080,acceptable,4.888209115,4.06,6.34,2.64,4.5,1.22,2.03,4.29,1.88,6.96,32.1,99.9
1081,acceptable,4.904763463,4.12,6.29,2.61,4.67,1.17,2.1,5.65,1.93,6.99,32.1,99.9
1082,acceptable,4.904763463,4.16,6.26,2.64,4.56,1.14,1.9,4.44,1.8,6.99,32.1,99.9
1083,acceptable,4.904763463,4.01,6.34,2.59,4.54,1.14,1.98,4.06,1.86,6.82,32.1,99.9
1084,acceptable,4.904763463,4.05,6.26,2.61,4.54,1.15,2.04,4.81,1.9,6.79,32.1,99.9
1085,acceptable,4.904763463,4.06,6.32,2.62,4.52,1.08,1.98,5.39,1.83,6.93,32.1,99.9
1086,acceptable,4.904763463,3.99,6.21,2.78,4.75,1.17,2.02,4.55,1.88,6.82,32.1,99.9
1087,acceptable,4.904763463,4.12,6.39,2.64,4.6,1.15,2.07,4.89,1.94,6.85,32.1,99.9
1088,acceptable,4.904763463,4.22,6.32,2.64,4.58,1.12,1.94,4.19,1.84,7.07,32.1,99.9
1089,acceptable,4.904763463,4.18,6.24,2.62,4.65,1.11,2.09,4.03,1.88,6.87,32,99.9
1090,acceptable,4.904763463,4.14,6.24,2.59,4.63,1.06,1.94,4.5,1.82,6.85,32.1,99.9
1091,acceptable,4.904763463,4.16,6.26,2.64,4.6,1.13,2.06,4.61,1.87,6.85,32.1,99.9
1092,acceptable,4.904763463,4.16,6.39,2.8,4.56,1.13,1.95,4.81,1.87,6.79,32.1,99.9
1093,acceptable,4.904763463,4.2,6.29,2.62,4.54,1.11,2.02,4.31,1.87,7.13,32,99.9
1094,acceptable,4.904763463,4.26,6.34,2.62,4.58,1.08,2.1,5.15,1.93,6.85,32,99.9
1095,acceptable,4.904763463,4.3,6.29,2.62,4.6,1.06,2.11,5.43,1.97,6.99,32,99.9
1096,acceptable,4.904763463,4.5,6.37,2.65,4.56,1.06,2.16,4.87,1.97,6.9,32,99.9
1097,acceptable,4.904763463,4.54,6.37,2.64,4.63,1.04,2.18,4.75,1.98,6.9,32,99.9
1098,acceptable,4.904763463,4.34,6.34,2.61,4.54,1.04,1.99,5.47,1.87,6.82,32,99.9
1099,acceptable,4.904763463,4.12,6.26,2.59,4.52,1.01,1.9,4.65,1.79,6.87,32,99.9
1100,acceptable,4.904763463,4.01,6.19,2.61,4.52,1.05,1.91,4.83,1.79,6.87,32,99.9
1101,acceptable,4.904763463,3.99,6.19,2.59,4.56,1.03,2,5.37,1.83,6.85,32,99.9
1102,acceptable,4.904763463,4.03,6.24,2.61,4.48,1.08,2.02,4.54,1.84,6.9,32,99.9
1103,acceptable,4.904763463,4.16,6.21,2.62,4.54,1.07,2.04,4.28,1.91,6.87,31.9,99.9
1104,acceptable,4.904763463,4.26,6.19,2.65,4.56,1.07,2.07,4.73,1.9,6.93,32,99.9
1105,acceptable,4.904763463,4.26,6.21,2.59,4.6,1.04,2.03,5.03,1.86,6.87,31.9,99.9
1106,acceptable,4.904763463,3.99,6.29,2.59,4.56,1,1.88,4.1,1.74,6.9,31.9,99.9
1107,acceptable,4.904763463,3.91,6.32,2.64,4.56,1.1,1.91,4.4,1.79,6.96,31.9,99.9
1108,acceptable,4.904763463,3.89,6.37,2.62,4.5,1.08,1.99,5.13,1.83,6.82,31.9,99.9
1109,acceptable,4.904763463,3.99,6.34,2.61,4.46,1.09,2.02,4.42,1.84,6.79,31.9,99.9
1110,acceptable,4.904763463,4.08,6.19,2.62,4.5,1.07,2.04,4.99,1.87,6.82,31.9,99.9
1111,acceptable,4.904763463,4.18,6.29,2.59,4.56,1.06,2.09,4.87,1.93,6.76,31.9,99.9
1112,acceptable,4.904763463,4.32,6.34,2.61,4.5,1.03,2.11,4.77,1.93,6.87,31.9,99.9
1113,acceptable,4.904763463,4.32,6.34,2.62,4.6,1.06,2.1,4.57,1.91,6.76,31.9,99.9
1114,acceptable,4.904763463,4.2,6.34,2.61,4.52,1.04,1.91,4.44,1.82,6.76,31.9,99.9
1115,acceptable,4.904763463,4.12,6.34,2.62,4.58,1.03,1.99,4.5,1.84,6.93,31.9,99.9
1116,acceptable,4.904763463,4.12,6.32,2.64,4.26,1.05,2.04,4.5,1.87,6.85,31.9,99.9
1117,acceptable,4.904763463,4.14,6.29,2.64,4.5,1.05,1.95,4.52,1.82,6.99,31.9,99.9
1118,acceptable,4.904763463,4.18,6.26,2.62,4.42,1.05,2.03,5.24,1.87,6.96,31.9,99.9
1119,acceptable,4.904763463,4.24,6.26,2.65,4.42,1.05,2.07,4.57,1.93,6.96,31.8,99.9
1120,acceptable,4.904763463,4.24,6.24,2.64,4.52,1.02,2.02,4.59,1.8,6.93,31.9,99.9
1121,acceptable,4.904763463,4.12,6.26,2.62,4.5,1.04,2.03,4.63,1.86,6.85,31.8,99.9
1122,acceptable,4.904763463,4.24,6.26,2.65,4.58,1.04,2.07,5.63,1.9,6.93,31.9,99.9
1123,acceptable,4.904763463,4.28,6.26,2.68,4.54,1.03,2.04,5.43,1.86,6.93,31.8,99.9
1124,acceptable,4.904763463,4.38,6.29,2.65,4.63,1.03,2.13,4.65,1.9,7.04,31.8,99.9
1125,acceptable,4.904763463,4.54,6.26,2.67,4.58,1.02,2.13,4.63,1.94,6.93,31.8,99.9
1126,acceptable,4.904763463,4.32,6.21,2.58,4.48,0.99,2.07,4.75,1.86,6.79,31.8,99.9
1127,acceptable,4.904763463,4.48,6.26,2.62,4.58,0.98,1.9,5.28,1.82,6.96,31.8,99.9
1128,acceptable,4.904763463,4.24,6.24,2.67,4.36,1.03,1.95,5.37,1.86,6.96,31.8,99.9
1129,acceptable,4.904763463,4.32,6.26,2.78,4.54,1.03,2.07,5.19,1.9,6.93,31.8,99.9
1130,acceptable,4.904763463,4.38,5.76,2.67,4.58,1,2,4.71,1.91,6.9,31.8,99.9
1131,acceptable,4.904763463,4.34,6.29,2.65,4.58,1.03,1.98,4.69,1.86,6.99,31.8,99.9
1132,acceptable,4.904763463,4.3,6.14,2.67,4.5,1.02,2.07,4.63,1.87,6.99,31.8,99.9
1133,acceptable,4.904763463,4.32,6.19,2.67,4.38,1.02,2.07,4.48,1.87,7.1,31.8,99.9
1134,acceptable,4.904763463,4.38,6.16,2.68,4.6,1.01,2.1,5.43,1.9,7.04,31.8,99.9
1135,acceptable,4.904763463,4.59,6.21,2.65,3.84,1,2.17,4.22,1.95,7.07,31.8,99.9
1136,acceptable,4.904763463,4.36,6.09,2.64,4.56,0.97,1.91,4.08,1.8,7.04,31.7,99.9
1137,acceptable,4.904763463,4.32,6.11,2.65,4.58,0.99,2.04,5.54,1.9,6.99,31.8,99.9
1138,acceptable,4.904763463,4.38,6.14,2.62,4.6,0.98,2.11,4.69,1.88,7.04,31.7,99.9
1139,acceptable,4.904763463,4.54,6.04,2.65,4.6,0.99,2.17,5.47,1.94,7.04,31.7,99.9
1140,acceptable,4.904763463,4.69,6.19,2.7,4.65,1.01,2.14,4.89,1.98,7.01,31.7,99.9
1141,acceptable,4.913909413,4.5,6.09,2.64,4.69,0.98,2.03,4.44,1.84,7.04,31.7,99.9
1142,acceptable,4.913909413,4.61,6.11,2.68,4.63,1,2.09,4.85,1.9,7.07,31.7,99.9
1143,acceptable,4.913909413,4.32,6.01,2.65,4.67,0.96,1.98,4.22,1.82,6.99,31.7,99.9
1144,acceptable,4.913909413,4.1,6.16,2.61,4.56,0.94,1.98,4.93,1.8,6.85,31.7,99.9
1145,acceptable,4.913909413,4.06,6.19,2.62,4.56,0.98,1.99,5.41,1.79,6.87,31.7,99.9
1146,acceptable,4.913909413,4.01,6.26,2.65,4.5,1,2,4.75,1.83,6.9,31.7,99.9
1147,acceptable,4.913909413,4.01,6.26,2.62,4.46,0.97,1.99,4.87,1.76,6.93,31.6,99.9
1148,acceptable,4.913909413,3.99,6.29,2.64,4.56,1.03,1.9,4.26,1.78,6.9,31.7,99.9
1149,acceptable,4.913909413,4.01,5.5,2.65,4.54,1.06,1.98,4.83,1.79,6.93,31.6,99.9
1150,acceptable,4.913909413,4.03,6.32,2.64,4.42,1.04,2.03,4.89,1.84,6.87,31.7,99.9
1151,acceptable,4.913909413,4.05,5.94,2.62,4.5,1.05,1.94,5.34,1.79,6.93,31.6,99.9
1152,acceptable,4.913909413,3.89,6.21,2.59,4.42,1.03,1.9,4.52,1.76,6.71,31.6,99.9
1153,acceptable,4.913909413,4.05,6.29,2.65,4.58,1.04,1.94,3.87,1.83,6.85,31.6,99.9
1154,acceptable,4.913909413,4.22,6.14,2.65,4.58,1.03,2.06,5.43,1.87,6.99,31.6,99.9
1155,acceptable,4.913909413,4.32,6.21,2.65,4.56,1.02,2.07,5.56,1.9,6.9,31.6,99.9
1156,acceptable,4.913909413,4.36,6.26,2.68,4.56,1.02,2.07,4.42,1.88,6.9,31.6,99.9
1157,acceptable,4.913909413,4.44,6.39,2.67,4.58,1.02,2.1,4.75,1.91,6.9,31.6,99.9
1158,acceptable,4.913909413,4.5,6.39,2.68,4.65,1.02,2.11,4.65,1.91,6.93,31.6,99.9
1159,acceptable,4.913909413,4.32,6.29,2.65,4.63,0.99,1.98,4.17,1.83,6.96,31.6,99.9
1160,acceptable,4.913909413,4.3,6.29,2.65,4.52,1,2,4.48,1.84,6.87,31.6,99.9
1161,acceptable,4.913909413,4.44,6.37,2.7,4.6,1.01,2.07,5.22,1.93,6.96,31.6,99.9
1162,acceptable,4.913909413,4.48,6.34,2.7,4.58,0.98,1.96,4.29,1.91,6.93,31.6,99.9
1163,acceptable,4.913909413,4.38,6.39,2.68,4.67,0.96,2.02,5.24,1.88,6.93,31.6,99.9
1164,acceptable,4.913909413,4.36,6.39,2.64,4.65,0.97,2.06,4.61,1.88,7.01,31.6,99.9
1165,acceptable,4.913909413,4.38,6.29,2.64,4.58,0.94,2.11,4.67,1.9,6.76,31.6,99.9
1166,acceptable,4.913909413,4.54,6.32,2.65,4.67,0.92,2.03,5.28,1.95,6.76,31.6,99.9
1167,acceptable,4.913909413,4.46,6.26,2.65,4.6,0.97,2.02,4.57,1.88,6.82,31.5,99.9
1168,acceptable,4.913909413,4.52,5.79,2.67,4.67,0.92,2.09,4.95,1.94,6.79,31.5,99.9
1169,acceptable,4.913909413,4.38,6.29,2.65,4.63,0.93,2.02,4.13,1.88,6.76,31.6,99.9
1170,acceptable,4.913909413,4.4,6.34,2.67,4.67,0.93,2.07,5.34,1.87,6.79,31.5,99.9
1171,acceptable,4.913909413,4.4,6.32,2.64,4.54,0.94,2.09,5.41,1.88,6.71,31.5,99.9
1172,acceptable,4.913909413,4.59,6.29,2.7,4.67,0.93,2.16,5.19,1.91,6.87,31.5,99.9
1173,acceptable,4.913909413,4.65,6.24,2.68,4.67,0.95,2.16,5.47,1.94,6.9,31.5,99.9
1174,acceptable,4.913909413,4.34,6.29,2.68,4.67,0.94,2.09,4.2,1.84,6.93,31.5,99.9
1175,acceptable,4.913909413,4.1,6.29,2.67,4.6,0.98,2,5.24,1.86,6.71,31.5,99.9
1176,acceptable,4.913909413,4.26,6.32,2.67,4.63,0.97,2.1,4.48,1.88,6.93,31.5,99.9
1177,acceptable,4.913909413,4.44,6.29,2.68,4.67,0.98,2.09,4.52,1.91,6.87,31.5,99.9
1178,acceptable,4.913909413,4.46,6.29,2.68,4.6,0.98,2.13,4.42,1.93,6.93,31.5,99.9
1179,acceptable,4.913909413,4.5,6.34,2.7,4.3,0.97,2.1,4.89,1.94,6.85,31.5,99.9
1180,acceptable,4.913909413,4.52,6.34,2.67,4.69,0.97,2.1,5.19,1.86,6.93,31.5,99.9
1181,acceptable,4.913909413,4.57,6.39,2.72,4.71,0.96,1.92,4.35,1.86,6.9,31.5,99.9
1182,acceptable,4.913909413,4.44,6.45,2.68,4.75,0.96,2,4.73,1.87,6.9,31.5,99.9
1183,acceptable,4.913909413,4.4,6.32,2.67,4.32,0.96,2.09,4.06,1.94,6.93,31.5,99.9
1184,acceptable,4.913909413,4.46,6.34,2.7,4.67,0.95,2.1,5.3,2.12,6.96,31.5,99.9
1185,acceptable,4.913909413,4.4,6.39,2.7,4.73,0.97,2.11,4.81,1.94,6.99,31.5,99.9
1186,acceptable,4.913909413,4.4,6.39,2.68,4.67,0.95,2.11,4.71,1.88,6.93,31.5,99.9
1187,acceptable,4.913909413,4.54,6.34,2.7,4.67,0.97,2.16,4.54,1.94,6.9,31.5,99.9
1188,acceptable,4.913909413,4.34,6.37,2.7,4.69,0.96,2.07,4.35,1.86,6.87,31.4,99.9
1189,acceptable,4.913909413,4.36,6.34,2.73,4.69,0.98,1.9,3.92,1.83,6.93,31.5,99.9
1190,acceptable,4.913909413,4.24,6.42,2.7,4.54,1,1.96,4.67,1.82,7.16,31.5,99.9
1191,acceptable,4.913909413,4.3,6.39,2.67,4.67,0.98,2.07,4.42,1.9,6.87,31.4,99.9
1192,acceptable,4.913909413,4.46,6.39,2.72,4.65,1.01,2.11,4.99,1.95,6.87,31.5,99.9
1193,acceptable,4.913909413,4.52,6.42,2.7,4.54,0.98,2.16,5.34,1.95,6.93,31.4,99.9
1194,acceptable,4.913909413,4.5,6.37,2.72,4.73,1,2.13,4.91,1.99,6.87,31.4,99.9
1195,acceptable,4.913909413,4.5,6.42,2.7,4.69,0.97,2.16,5.09,1.9,6.93,31.4,99.9
1196,acceptable,4.913909413,4.54,6.37,2.73,4.69,0.99,2.13,4.65,1.95,6.96,31.4,99.9
1197,acceptable,4.913909413,4.63,6.39,2.73,4.77,0.98,2.18,4.46,1.98,6.99,31.4,99.9
1198,acceptable,4.913909413,4.61,6.47,2.65,4.6,0.96,2.04,4.48,1.83,6.76,31.4,99.9
1199,acceptable,4.913909413,4.57,6.47,2.7,4.73,0.97,1.92,5.17,1.83,6.96,31.4,99.9
1200,acceptable,4.913909413,4.44,6.47,2.68,4.71,0.97,1.98,4.83,1.83,6.93,31.4,99.9
1201,acceptable,4.915911764,4.4,6.47,2.68,4.58,0.97,2.03,4.46,1.9,6.85,31.4,99.9
1202,acceptable,4.915911764,4.44,6.45,2.65,4.67,0.95,2.07,3.86,1.93,6.71,31.4,99.9
1203,acceptable,4.915911764,4.57,6.5,2.7,4.6,0.99,2.11,4.75,1.97,6.9,31.4,99.9
1204,acceptable,4.915911764,4.69,6.45,2.65,4.71,0.97,2.14,4.55,1.95,6.9,31.3,99.9
1205,acceptable,4.915911764,4.73,6.47,2.72,4.75,0.98,2.03,4.29,1.93,6.93,31.4,99.9
1206,acceptable,4.915911764,4.82,6.47,2.73,4.71,0.97,1.96,4.97,1.9,6.99,31.4,99.9
1207,acceptable,4.915911764,4.65,6.32,2.72,4.69,0.98,2.04,4.42,1.91,6.96,31.4,99.9
1208,acceptable,4.915911764,4.78,6.34,2.73,4.69,0.95,2.14,4.59,1.97,7.01,31.4,99.9
1209,acceptable,4.915911764,4.71,6.37,2.68,4.71,0.94,2.14,5.11,2.01,6.87,31.4,99.9
1210,acceptable,4.915911764,4.95,6.06,2.72,4.73,0.97,2.18,4.65,2.05,6.96,31.3,99.9
1211,acceptable,4.915911764,4.69,6.47,2.68,4.75,0.94,1.99,5.01,1.9,6.93,31.3,99.9
1212,acceptable,4.915911764,4.69,6.47,2.7,4.69,0.96,2.1,5.41,1.93,6.96,31.3,99.9
1213,acceptable,4.915911764,4.75,6.21,2.72,4.71,0.95,2.16,4.83,1.98,6.93,31.3,99.9
1214,acceptable,4.915911764,4.5,6.39,2.68,4.73,0.92,2.14,4.42,1.91,6.96,31.3,99.9
1215,acceptable,4.915911764,4.5,6.5,3.04,4.73,0.91,2.11,4.54,1.91,6.99,31.3,99.9
1216,acceptable,4.915911764,4.57,6.53,2.7,4.63,0.92,2.04,4.52,1.83,6.96,31.3,99.9
1217,acceptable,4.915911764,4.52,6.5,2.7,4.67,0.95,2.06,4.42,1.87,6.93,31.3,99.9
1218,acceptable,4.915911764,4.65,6.55,2.7,4.71,0.92,2.16,4.35,1.94,6.96,31.3,99.9
1219,acceptable,4.915911764,4.57,6.47,2.65,4.65,0.92,2.11,5.28,1.95,6.79,31.3,99.9
1220,acceptable,4.915911764,4.75,6.32,2.72,4.65,0.97,2.16,4.85,2.04,6.9,31.3,99.9
1221,acceptable,4.915911764,4.73,6.45,2.72,4.73,0.94,1.87,5.54,1.93,6.93,31.3,99.9
1222,acceptable,4.915911764,4.78,6.45,2.7,4.69,0.96,2.06,4.11,1.93,6.99,31.3,99.9
1223,acceptable,4.915911764,4.69,6.47,2.64,4.44,0.94,2.07,4.42,1.95,6.76,31.3,99.9
1224,acceptable,4.915911764,4.91,6.5,2.72,4.69,0.96,2.17,4.83,2.05,6.9,31.3,99.9
1225,acceptable,4.915911764,4.54,6.47,2.67,4.63,0.95,1.88,4.19,1.82,6.96,31.3,99.9
1226,acceptable,4.915911764,4.44,6.47,2.65,4.6,0.92,1.98,3.77,1.84,6.93,31.3,99.9
1227,acceptable,4.915911764,4.57,6.47,2.7,4.58,0.95,2.03,4.22,1.9,6.93,31.3,99.9
1228,acceptable,4.915911764,4.54,6.39,2.62,4.48,0.93,2.06,5.09,1.91,6.74,31.3,99.9
1229,acceptable,4.915911764,4.73,6.45,2.7,4.46,0.95,2.1,4.69,1.94,6.96,31.3,99.9
1230,acceptable,4.915911764,4.69,6.39,2.73,4.63,0.96,2.13,5.17,2.01,6.93,31.3,99.9
1231,acceptable,4.915911764,4.48,6.47,2.67,4.69,0.92,2.09,4.54,1.88,6.87,31.3,99.9
1232,acceptable,4.915911764,4.48,6.47,2.65,4.67,0.92,2.07,4.42,1.84,6.9,31.3,99.9
1233,acceptable,4.915911764,4.54,6.47,2.67,4.58,0.94,2.11,5.13,1.95,6.96,31.2,99.9
1234,acceptable,4.915911764,4.61,6.53,2.72,4.6,0.95,2.13,4.54,1.97,6.9,31.3,99.9
1235,acceptable,4.915911764,4.59,6.32,2.68,4.67,0.92,1.94,4.35,1.91,6.85,31.2,99.9
1236,acceptable,4.915911764,4.63,6.29,2.68,4.67,0.95,2.09,4.5,1.97,6.96,31.2,99.9
1237,acceptable,4.915911764,4.69,6.42,2.68,4.71,0.94,2.07,4.77,1.97,6.9,31.2,99.9
1238,acceptable,4.915911764,4.73,6.34,2.67,4.63,0.95,2.16,4.37,1.99,6.99,31.2,99.9
1239,acceptable,4.915911764,4.61,6.45,2.64,4.58,0.93,2.14,4.39,1.95,6.82,31.2,99.9
1240,acceptable,4.915911764,4.65,6.5,2.76,4.54,0.94,2.07,4.29,1.95,6.68,31.2,99.9
1241,acceptable,4.915911764,4.73,6.37,2.64,4.34,0.94,2.13,4.97,1.99,6.71,31.2,99.9
1242,acceptable,4.915911764,4.95,6.37,2.68,4.71,0.93,2.23,4.48,2.06,6.96,31.2,99.9
1243,acceptable,4.915911764,4.88,6.47,2.68,4.71,0.93,2.2,4.69,2.08,6.99,31.3,99.9
1244,acceptable,4.915911764,4.71,6.45,2.68,4.71,0.93,2.2,4.24,1.98,7.04,31.3,99.9
1245,acceptable,4.915911764,4.71,6.45,2.68,4.6,0.91,2.14,4.85,1.97,6.99,31.3,99.9
1246,acceptable,4.915911764,4.82,6.47,2.72,4.69,0.92,2.14,5.15,1.95,6.99,31.3,99.9
1247,acceptable,4.915911764,4.84,6.5,2.68,4.6,0.93,2.11,4.54,1.99,6.9,31.2,99.9
1248,acceptable,4.915911764,4.93,6.39,2.68,4.71,0.92,2.13,3.82,1.88,7.01,31.2,99.9
1249,acceptable,4.915911764,4.91,6.45,2.73,4.69,0.93,2,4.55,1.86,7.01,31.2,99.9
1250,acceptable,4.915911764,4.61,6.39,2.67,4.4,0.92,1.99,4.13,1.91,6.93,31.2,99.9
1251,acceptable,4.915911764,4.46,6.24,2.7,4.6,0.94,1.95,3.91,1.91,6.9,31.2,99.9
1252,acceptable,4.915911764,4.52,6.47,2.72,4.63,0.95,1.98,4.08,1.91,6.96,31.2,99.9
1253,acceptable,4.915911764,4.3,6.45,2.65,4.48,0.93,1.96,3.87,1.88,6.76,31.2,99.9
1254,acceptable,4.915911764,4.05,6.45,2.62,4.26,0.91,1.92,4.63,1.79,6.6,31.3,99.9
1255,acceptable,4.915911764,4.34,6.55,2.68,4.6,0.95,2,4.1,1.88,6.85,31.2,99.9
1256,acceptable,4.915911764,4.54,6.53,2.72,4.63,0.95,2.09,4.29,1.98,6.87,31.3,99.9
1257,acceptable,4.915911764,4.65,6.37,2.67,4.48,0.95,2.07,4.97,1.95,6.87,31.3,99.9
1258,acceptable,4.915911764,4.54,6.39,2.67,4.56,0.95,2.02,4.1,1.95,6.82,31.2,99.9
1259,acceptable,4.915911764,4.69,6.34,2.7,4.58,0.96,2.06,4.2,1.95,6.85,31.3,99.9
1260,acceptable,4.915911764,4.8,6.42,2.67,4.6,0.95,2.13,4.33,2.02,6.82,31.2,99.9
1261,acceptable,4.968628628,4.65,6.55,2.67,4.6,0.93,2.13,4.91,2.01,6.85,31.2,99.9
1262,acceptable,4.968628628,4.46,6.53,2.65,4.58,0.92,2.03,3.92,1.88,6.71,31.2,99.9
1263,acceptable,4.968628628,4.54,6.5,2.72,4.65,0.96,2.06,4.67,1.91,6.9,31.2,99.9
1264,acceptable,4.968628628,4.67,6.55,2.7,4.63,0.96,2.09,4.67,1.99,6.85,31.2,99.9
1265,acceptable,4.968628628,4.78,6.47,2.72,4.67,0.95,2.13,3.92,2.04,6.87,31.2,99.9
