minute,class,TVC,MQ135,MQ136,MQ2,MQ3,MQ4,MQ5,MQ6,MQ8,MQ9,Temperature,Humidity
1030,acceptable,4.846803612,5.73,2.26,3.21,7.88,8.43,4.13,9.2,4.08,6.49,32.1,63.6
1031,acceptable,4.846803612,5.76,2.29,3.21,7.88,8.87,4.19,10.08,3.81,6.57,32.2,63.7
1032,acceptable,4.846803612,5.78,2.27,3.19,8.04,8.73,4.17,11.1,3.96,6.55,32.1,63.3
1033,acceptable,4.846803612,5.8,2.3,3.19,8.01,8.37,4.17,10.49,4.21,6.57,32.1,62.1
1034,acceptable,4.846803612,5.85,2.27,3.22,7.94,8.63,4.21,10.71,3.83,6.52,32.1,63.3
1035,acceptable,4.846803612,5.85,2.27,3.21,8.1,8.53,4.21,11.24,4.13,6.57,32.1,62
1036,acceptable,4.846803612,5.88,2.26,3.21,8.17,8.77,4.25,9.54,3.87,6.6,32.1,61.6
1037,acceptable,4.846803612,5.88,2.32,2.38,8.07,8.5,4.23,12.93,4.15,6.49,32.1,62.5
1038,acceptable,4.846803612,5.88,2.27,3.12,7.88,9.15,4.25,9.43,3.85,5.83,32.1,62.1
1039,acceptable,4.846803612,5.8,2.3,3.16,7.88,8.17,4.21,11.06,3.63,5.81,32.1,64.6
1040,acceptable,4.846803612,5.76,2.3,3.16,7.82,8.84,4.23,11.01,3.92,5.88,32.1,63.1
1041,acceptable,4.846803612,5.71,2.3,3.16,7.67,7.89,4.19,11.06,4.31,5.78,32.1,63.5
1042,acceptable,4.846803612,5.59,2.29,3.14,7.54,7.77,4.15,10.88,3.92,5.83,32.1,65.3
1043,acceptable,4.846803612,5.52,2.27,3.14,7.4,7.44,4.08,11.33,3.54,5.69,32.1,65.1
1044,acceptable,4.846803612,5.54,2.24,3.14,7.37,7.38,4.08,9.24,3.6,5.57,32.1,65.6
1045,acceptable,4.846803612,5.42,2.26,3.11,7.37,7.68,4.08,11.33,3.89,5.64,32.1,65.1
1046,acceptable,4.846803612,5.4,2.21,3.11,7.31,7.86,4.13,9.13,3.74,5.52,32.1,65.2
1047,acceptable,4.846803612,5.47,2.23,3.11,7.49,7.8,4.13,9.2,3.96,5.64,32.1,64.2
1048,acceptable,4.846803612,5.47,2.24,3.11,7.52,8.01,4.13,10.04,3.79,5.64,32.1,62.5
1049,acceptable,4.846803612,5.59,2.26,3.12,7.58,7.86,4.13,11.1,3.67,5.81,32.1,62.1
1050,acceptable,4.846803612,5.64,2.26,3.16,7.67,7.74,4.15,11.33,3.49,5.54,32.1,63.6
1051,acceptable,4.846803612,5.54,2.29,3.14,7.52,8.05,4.19,9.24,3.94,5.83,32.1,63.4
1052,acceptable,4.846803612,5.59,2.27,3.16,7.46,7.71,4.17,11.06,4.02,5.24,32.1,64.1
1053,acceptable,4.846803612,5.49,2.27,3.11,7.46,7.71,4.13,8.85,4.06,5.59,32.1,65.3
1054,acceptable,4.846803612,5.54,2.24,3.12,7.43,7.44,4.1,10.33,3.45,5.69,32,63.9
1055,acceptable,4.846803612,5.42,2.21,3.11,7.37,7.44,4.04,9.1,3.56,5.5,32.1,64.1
1056,acceptable,4.846803612,5.49,2.24,3.11,7.52,7.5,4.12,10.2,3.78,5.57,32.1,64.1
1057,acceptable,4.846803612,5.42,2.18,3.11,7.4,7.41,4.13,9.54,3.56,5.57,32,63.7
1058,acceptable,4.846803612,5.38,2.2,3.09,7.37,7.53,4.1,8.81,3.74,5.54,32.1,64.8
1059,acceptable,4.846803612,5.47,2.24,3.14,7.46,7.89,4.15,10.93,3.6,5.64,32,65.8
1060,acceptable,4.846803612,5.42,2.23,3.11,7.34,7.74,4.15,9.1,3.63,5.64,32.1,64.1
1061,acceptable,4.846803612,5.54,2.23,3.14,7.52,8.01,4.19,9.65,3.58,5.66,32.1,64.6
1062,acceptable,4.846803612,5.49,2.21,3.14,7.4,7.83,4.23,10.2,3.6,5.57,32.1,64.8
1063,acceptable,4.846803612,5.47,2.21,3.16,7.46,8.01,4.33,12.77,4.13,5.52,32,65.3
1064,acceptable,4.846803612,5.52,2.27,3.17,7.4,7.89,4.23,11.47,3.47,5.57,32,65.1
1065,acceptable,4.846803612,5.54,2.27,3.16,7.31,7.95,4.21,9.39,3.6,5.61,32,66
1066,acceptable,4.846803612,5.56,2.3,3.14,7.54,8.33,4.29,10.29,4.06,5.81,32,63.9
1067,acceptable,4.846803612,5.64,2.29,3.17,7.67,8.24,4.31,10.54,3.7,5.98,32,63.4
1068,acceptable,4.846803612,5.59,2.27,3.16,7.61,8.08,4.33,11.47,3.72,5.88,32.1,63.2
1069,acceptable,4.846803612,5.61,2.23,3.14,7.49,7.86,4.25,9.28,3.68,5.78,32,64.1
1070,acceptable,4.846803612,5.54,2.26,3.12,7.46,7.98,4.25,9.65,3.91,5.66,32,64
1071,acceptable,4.846803612,5.49,2.17,3.12,7.49,7.21,4.1,8.71,3.51,5.71,32,64.1
1072,acceptable,4.846803612,5.49,2.17,3.12,7.31,7.15,4.06,9.96,3.33,5.66,32,64
1073,acceptable,4.846803612,5.47,2.17,3.14,7.37,7.24,4.08,8.85,3.33,5.61,32,64
1074,acceptable,4.846803612,5.42,2.18,3.12,7.37,7.32,4.1,9.39,3.44,5.69,32,63.5
1075,acceptable,4.846803612,5.49,2.2,3.14,7.54,7.5,4.19,11.15,3.44,5.78,32,64
1076,acceptable,4.846803612,5.61,2.23,3.16,7.64,7.89,4.23,10.97,3.72,5.9,32,62
1077,acceptable,4.846803612,5.52,2.2,3.11,7.54,7.77,4.21,9.35,3.58,5.64,32,63
1078,acceptable,4.846803612,5.61,2.26,3.14,7.61,7.95,4.25,9.13,4.11,5.93,32,62.6
1079,acceptable,4.846803612,5.68,2.27,3.16,7.49,7.98,4.31,10.33,3.6,5.98,32,63.5
1080,acceptable,4.846803612,5.66,2.26,3.19,7.43,8.11,4.31,11.8,3.58,5.9,32,64.1
1081,acceptable,4.870287477,5.71,2.27,3.17,7.76,7.92,4.35,10,3.87,5.81,32,63.4
1082,acceptable,4.870287477,5.68,2.24,3.19,7.79,7.98,4.33,10.41,3.65,5.71,32,62.1
1083,acceptable,4.870287477,5.71,2.23,3.16,7.73,7.35,4.29,10.93,3.56,5.64,32,62.2
1084,acceptable,4.870287477,5.68,2.24,3.7,7.85,7.86,4.23,9.65,3.72,5.64,31.9,61.9
1085,acceptable,4.870287477,5.8,2.21,3.19,7.91,7.83,4.29,8.99,3.51,5.61,32,61.2
1086,acceptable,4.870287477,5.73,2.24,3.16,7.73,8.3,4.25,10.71,3.44,5.43,31.9,60.4
1087,acceptable,4.870287477,5.66,2.21,3.14,7.7,7.92,4.31,11.29,3.51,5.69,31.9,62.2
1088,acceptable,4.870287477,5.64,2.21,3.16,7.46,7.95,4.25,10.84,3.58,5.59,31.9,62.5
1089,acceptable,4.870287477,5.52,2.24,3.11,7.22,7.86,4.23,9.81,3.63,5.64,31.9,64.2
1090,acceptable,4.870287477,5.59,2.21,3.12,7.22,7.92,4.12,9.2,3.33,5.61,31.9,64.9
1091,acceptable,4.870287477,5.49,2.17,3.12,7.11,7.1,4.08,9.06,3.28,5.66,31.9,64.9
1092,acceptable,4.870287477,5.45,2.21,3.09,7.11,7.65,4.13,10.04,3.79,5.64,31.9,66
1093,acceptable,4.870287477,5.45,2.2,3.11,7.13,7.18,4.12,9.24,3.25,5.61,31.9,64
1094,acceptable,4.870287477,5.47,2.2,3.12,7.13,7.32,4.12,10.66,3.38,5.66,31.9,65.9
1095,acceptable,4.870287477,5.52,2.24,3.12,7.31,7.35,4.21,11.38,4,5.71,31.9,63.7
1096,acceptable,4.870287477,5.54,2.18,3.14,7.46,7.74,4.25,9.96,3.45,5.61,31.9,64.5
1097,acceptable,4.870287477,5.47,2.17,3.24,7.37,7.56,4.15,11.24,3.68,5.52,31.9,64
1098,acceptable,4.870287477,5.59,2.24,3.14,7.46,7.92,4.25,9.58,3.58,5.45,31.8,63.3
1099,acceptable,4.870287477,5.66,2.24,3.14,7.52,7.56,4.21,9.39,3.52,5.86,31.9,63.4
1100,acceptable,4.870287477,5.61,2.21,3.14,7.64,7.68,4.19,11.47,3.42,5.76,31.9,63.5
1101,acceptable,4.870287477,5.68,2.2,3.14,7.79,7.98,4.25,9.61,3.83,5.98,31.9,62.2
1102,acceptable,4.870287477,5.71,2.2,3.16,7.67,7.65,4.15,9.24,3.54,5.61,31.9,61.8
1103,acceptable,4.870287477,5.64,2.23,3.16,7.43,7.44,4.19,8.78,3.3,5.9,31.9,62.8
1104,acceptable,4.870287477,5.59,2.2,3.14,7.52,7.83,4.25,9.92,3.56,5.86,31.9,63.7
1105,acceptable,4.870287477,5.64,2.2,3.12,7.46,7.92,4.29,11.47,3.6,5.83,31.8,61.7
1106,acceptable,4.870287477,5.64,2.17,3.12,7.28,7.77,4.23,10.88,3.98,5.71,31.9,62.6
1107,acceptable,4.870287477,5.61,2.24,3.12,7.13,7.65,4.29,9.61,2.92,5.78,31.8,64.3
1108,acceptable,4.870287477,5.56,2.18,3.12,7.02,7.13,4.23,9.2,2.82,6,31.9,63.9
1109,acceptable,4.870287477,5.64,2.23,3.14,7.34,7.32,4.25,9.5,2.77,5.86,31.8,63.5
1110,acceptable,4.870287477,5.61,2.21,3.14,7.43,7.1,4.25,9.35,2.92,5.76,31.8,61.8
1111,acceptable,4.870287477,5.66,2.24,3.16,7.54,6.96,4.29,9.54,2.77,5.93,31.8,62.3
1112,acceptable,4.870287477,5.76,2.26,3.19,7.61,7.65,4.37,9.85,2.93,5.93,31.8,61.4
1113,acceptable,4.870287477,5.8,2.24,3.17,7.54,7.74,4.41,9.88,2.97,6.03,31.8,62.1
1114,acceptable,4.870287477,5.71,2.2,3.19,7.46,6.93,4.31,10.45,2.73,6.08,31.8,62.8
1115,acceptable,4.870287477,5.64,2.2,3.33,7.28,7.15,4.23,9.46,2.74,5.93,31.8,63.7
1116,acceptable,4.870287477,5.61,2.21,3.17,7.28,7.21,4.23,9.06,2.67,5.93,31.8,64.8
1117,acceptable,4.870287477,5.59,2.2,3.19,7.31,7.29,4.27,9.61,2.89,5.9,31.8,64.1
1118,acceptable,4.870287477,5.59,2.2,3.17,7.22,7.56,4.31,9.46,2.87,5.93,31.8,64.3
1119,acceptable,4.870287477,5.64,2.24,3.17,7.46,7.56,4.35,10.97,2.9,6,31.8,63.8
1120,acceptable,4.870287477,5.66,2.23,3.19,7.49,7.68,4.47,10.25,2.85,6.03,31.8,62.9
1121,acceptable,4.870287477,5.66,2.21,3.19,7.49,7.65,4.35,11.06,2.82,5.95,31.7,62.9
1122,acceptable,4.870287477,5.64,2.23,3.19,7.28,7.15,4.23,9.69,2.68,5.93,31.8,63.1
1123,acceptable,4.870287477,5.59,2.24,3.17,7.37,7.53,4.27,11.71,2.71,5.95,31.8,64.5
1124,acceptable,4.870287477,5.64,2.21,3.17,7.46,7.65,4.41,9.61,2.97,5.88,31.8,63
1125,acceptable,4.870287477,5.64,2.2,3.09,7.28,7.71,4.17,10.66,2.87,5.9,31.7,63.2
1126,acceptable,4.870287477,5.59,2.21,3.11,7.19,7.24,4.31,10.79,2.85,5.9,31.8,65.4
1127,acceptable,4.870287477,5.52,2.17,3.07,7.11,7.15,4.27,9.31,2.67,5.71,31.7,66.5
1128,acceptable,4.870287477,5.49,2.2,3.09,7.13,6.72,4.23,9.28,2.67,6,31.8,65.5
1129,acceptable,4.870287477,5.49,2.21,3.02,7.08,7.18,4.23,9.73,2.71,6,31.7,65.4
1130,acceptable,4.870287477,5.59,2.2,3.01,7.37,7.32,4.25,9.65,2.73,6.05,31.8,64.3
1131,acceptable,4.870287477,5.56,2.24,3.02,7.34,7.62,4.27,9.13,2.84,5.98,31.7,63.3
1132,acceptable,4.870287477,5.59,2.23,3.06,7.34,7.47,4.35,10.66,2.71,6,31.7,62.7
1133,acceptable,4.870287477,5.64,2.23,3.02,7.28,7.74,4.35,10.41,2.84,5.88,31.8,64.7
1134,acceptable,4.870287477,5.66,2.24,3.06,7.31,7.77,4.41,11.71,2.84,5.95,31.7,64.2
1135,acceptable,4.870287477,5.68,2.53,3.06,7.31,7.44,4.39,9.81,2.74,5.86,31.7,64.5
1136,acceptable,4.870287477,5.64,2.23,3.02,7.28,7.38,4.33,10.58,2.73,6.05,31.7,63.7
1137,acceptable,4.870287477,5.71,2.2,3.01,7.54,7.77,4.31,9.61,2.71,5.93,31.7,64.3
1138,acceptable,4.870287477,5.78,2.23,3.16,7.7,7.86,4.41,10.75,2.71,5.98,31.7,60.8
1139,acceptable,4.870287477,5.85,2.21,3.19,7.79,7.71,4.49,11.24,2.76,5.93,31.7,61.3
1140,acceptable,4.870287477,5.76,2.26,3.02,7.61,7.29,4.39,9.61,2.68,5.98,31.7,61.6
1141,acceptable,4.912011902,5.85,2.26,3.07,7.67,7.74,4.47,9.73,2.82,6.05,31.7,62.7
1142,acceptable,4.912011902,5.83,2.38,3.11,7.7,7.83,4.55,10.84,2.81,6.03,31.7,61
1143,acceptable,4.912011902,5.88,2.23,3.07,7.7,7.98,4.51,9.85,2.84,5.98,31.7,61
1144,acceptable,4.912011902,5.88,2.24,3.04,7.67,7.95,4.45,10.41,2.76,6.1,31.6,62.4
1145,acceptable,4.912011902,6,2.23,3.01,7.76,7.35,4.47,9.35,2.79,6,31.7,61.3
1146,acceptable,4.912011902,5.93,2.23,3.04,7.82,8.01,4.49,9.35,2.73,6.05,31.7,61.4
1147,acceptable,4.912011902,5.95,2.23,3.09,7.64,7.77,4.43,10.97,2.7,5.93,31.6,60.9
1148,acceptable,4.912011902,5.95,2.23,3.06,7.73,7.59,4.45,12.05,2.81,6,31.7,62.5
1149,acceptable,4.912011902,5.95,2.26,3.06,7.67,7.71,4.49,9.61,2.79,6,31.6,61.1
1150,acceptable,4.912011902,5.83,2.26,3.04,7.61,6.9,4.37,11.56,2.56,6,31.6,62
1151,acceptable,4.912011902,5.8,2.24,3.01,7.61,7.53,4.41,10.66,2.73,5.86,31.6,62.4
1152,acceptable,4.912011902,5.85,2.21,3.02,7.58,7.95,4.47,9.73,2.74,5.98,31.6,63.1
1153,acceptable,4.912011902,5.95,2.23,3.02,7.73,8.53,4.41,9.65,2.79,5.86,31.6,61
1154,acceptable,4.912011902,5.95,2.24,3.02,7.76,7.21,4.37,9.61,2.59,5.98,31.6,59.9
1155,acceptable,4.912011902,5.88,2.23,2.99,7.58,7.74,4.43,9.96,2.63,5.71,31.6,61.7
1156,acceptable,4.912011902,5.85,2.24,3.02,7.67,7.89,4.53,11.24,2.7,5.83,31.6,62.6
1157,acceptable,4.912011902,5.95,2.26,3.02,7.64,7.77,4.45,9.73,2.68,5.98,31.6,62.1
1158,acceptable,4.912011902,5.95,2.23,3.06,7.58,7.68,4.47,10.12,2.67,6.05,31.6,62
1159,acceptable,4.912011902,5.85,2.23,3.01,7.49,7.15,4.37,11.29,2.57,5.98,31.6,62.4
1160,acceptable,4.912011902,5.78,2.24,3.01,7.4,7.35,4.37,11.15,2.56,5.81,31.5,62.7
1161,acceptable,4.912011902,5.83,2.23,2.99,7.37,7.68,4.39,11.71,2.68,6.03,31.6,63.1
1162,acceptable,4.912011902,5.8,2.21,2.97,7.46,7.47,4.31,9.73,2.6,5.88,31.6,62.2
1163,acceptable,4.912011902,5.83,2.24,3.06,7.49,7.38,4.39,11.85,2.62,5.69,31.6,63.1
1164,acceptable,4.912011902,5.76,2.23,3.09,7.46,7.18,4.29,10.49,2.54,6.1,31.5,62.6
1165,acceptable,4.912011902,5.76,2.21,3.09,7.43,7.29,4.33,9.77,2.67,5.73,31.6,63.1
1166,acceptable,4.912011902,5.71,2.2,3.07,7.37,7.35,4.29,9.85,2.59,6,31.6,63.1
1167,acceptable,4.912011902,5.71,2.21,3.04,7.46,7.04,4.31,10.71,2.5,6.08,31.5,63.4
1168,acceptable,4.912011902,5.66,2.23,3.04,7.54,7.24,4.33,11.56,2.56,5.93,31.5,62.1
1169,acceptable,4.912011902,5.66,2.21,2.99,7.37,6.93,4.23,11.19,2.53,5.93,31.5,62.7
1170,acceptable,4.912011902,5.64,2.17,3.02,7.28,7.44,4.21,11.56,2.48,6,31.5,64.3
1171,acceptable,4.912011902,5.64,2.17,2.99,7.4,7.24,4.27,11.06,2.5,6.34,31.5,63.8
1172,acceptable,4.912011902,5.66,2.17,2.94,7.49,6.88,4.27,11.1,2.45,6.18,31.5,62
1173,acceptable,4.912011902,5.54,2.17,2.94,7.19,6.93,4.13,9.13,2.45,6.05,31.5,62.6
1174,acceptable,4.912011902,5.47,2.18,2.97,7.02,7.04,4.15,9.31,2.41,6.1,31.5,65.3
1175,acceptable,4.912011902,5.54,2.17,2.96,7.28,7.95,4.23,10.37,2.54,5.9,31.5,65.1
1176,acceptable,4.912011902,5.64,2.2,2.94,7.52,7.38,4.33,11.15,2.47,5.71,31.5,61.6
1177,acceptable,4.912011902,5.66,2.2,2.96,7.49,7.24,4.23,9.46,2.48,5.73,31.5,61.8
1178,acceptable,4.912011902,5.54,2.14,2.91,7.16,7.07,4.25,8.92,2.45,5.69,31.5,62.5
1179,acceptable,4.912011902,5.38,2.16,2.91,6.91,6.8,4.17,9.28,2.36,5.78,31.5,65.8
1180,acceptable,4.912011902,5.31,2.16,2.89,6.8,6.51,4.08,10.66,2.35,5.59,31.5,66.1
1181,acceptable,4.912011902,5.33,2.11,2.88,6.74,6.82,4.06,10.12,2.35,5.61,31.5,65.3
1182,acceptable,4.912011902,5.45,2.13,3.01,7.11,7.18,4.1,9.31,2.44,5.5,31.5,63.7
1183,acceptable,4.912011902,5.54,2.11,2.92,7.52,7.62,4.23,10.84,2.48,6.28,31.5,61
1184,acceptable,4.912011902,5.54,2.14,2.96,7.34,7.04,4.21,11.29,2.39,5.61,31.5,60
1185,acceptable,4.912011902,5.66,2.16,3.01,7.37,7.01,4.25,10.84,2.5,5.81,31.5,62.4
1186,acceptable,4.912011902,5.64,2.14,2.99,7.46,7.1,4.35,11.33,2.51,5.71,31.5,61.8
1187,acceptable,4.912011902,5.66,2.16,3.02,7.28,6.77,4.23,8.95,2.44,5.81,31.4,61
1188,acceptable,4.912011902,5.52,2.16,2.99,6.99,6.61,4.13,9.54,2.36,5.64,31.4,62.9
1189,acceptable,4.912011902,5.56,2.18,3.06,7.08,6.96,4.21,10.84,2.48,5.59,31.4,64.9
1190,acceptable,4.912011902,5.56,2.14,3.01,7.19,7.07,4.15,10.58,2.47,5.66,31.4,62.9
1191,acceptable,4.912011902,5.61,2.13,3.01,7.37,7.04,4.21,8.99,2.45,5.64,31.4,62.1
1192,acceptable,4.912011902,5.56,2.16,3.04,7.25,7.1,4.25,10.45,2.51,5.81,31.4,62.1
1193,acceptable,4.912011902,5.45,2.13,3.02,6.94,7.15,4.25,9.46,2.63,5.81,31.4,64.1
1194,acceptable,4.912011902,5.49,2.14,3.02,6.96,6.85,4.13,9.35,2.47,5.78,31.4,66.3
1195,acceptable,4.912011902,5.49,2.1,3.01,7.11,6.88,4.08,11.24,2.5,5.71,31.4,62.9
1196,acceptable,4.912011902,5.4,2.1,2.96,6.96,6.74,4.1,9.88,2.45,5.76,31.4,62.9
1197,acceptable,4.912011902,5.4,2.08,3.01,7.02,7.07,4.19,10.79,2.41,5.71,31.4,63.3
1198,acceptable,4.912011902,5.45,2.11,3.01,7.11,6.64,4.25,9.28,2.41,5.71,31.4,62.9
1199,acceptable,4.912011902,5.49,2.14,2.99,7.22,7.83,4.29,9.43,2.63,5.57,31.4,61.9
1200,acceptable,4.912011902,5.56,2.11,3.01,7.4,7.21,4.33,11.66,2.47,5.59,31.4,60.7
1201,acceptable,4.924680555,5.64,2.13,3.01,7.37,6.96,4.27,9.13,2.38,5.76,31.4,61.1
1202,acceptable,4.924680555,5.56,2.14,2.16,7.02,6.64,4.21,9.28,2.34,5.76,31.4,61.8
1203,acceptable,4.924680555,5.52,2.16,2.99,6.91,6.88,4.27,9.65,2.47,5.88,31.4,63.5
1204,acceptable,4.924680555,5.66,2.14,3.04,7.22,7.5,4.41,9.81,2.56,5.88,31.4,64
1205,acceptable,4.924680555,5.73,2.16,3.02,7.31,7.59,4.49,11.33,2.63,5.95,31.4,61.1
1206,acceptable,4.924680555,5.68,2.16,3.04,7.28,7.44,4.51,12,2.63,5.9,31.3,62.5
1207,acceptable,4.924680555,5.78,2.18,3.06,7.34,7.41,4.51,11.9,2.57,5.71,31.4,62.5
1208,acceptable,4.924680555,5.78,2.18,3.06,7.37,7.18,4.21,10.25,2.41,5.95,31.3,62.3
1209,acceptable,4.924680555,5.68,2.11,3.02,7.31,6.53,4.15,10.16,2.32,5.93,31.4,62
1210,acceptable,4.924680555,5.61,2.13,3.02,7.49,6.69,4.12,9.02,2.36,5.88,31.4,62.1
1211,acceptable,4.924680555,5.68,2.1,3.04,7.54,7.01,4.25,10.84,2.29,5.64,31.3,60.5
1212,acceptable,4.924680555,5.64,2.11,3.14,7.37,7.29,4.29,10,2.29,5.9,31.4,60.7
1213,acceptable,4.924680555,5.61,2.16,3.01,7.46,7.35,4.39,10.84,2.42,6,31.4,62.3
1214,acceptable,4.924680555,5.61,2.16,3.04,7.34,7.1,4.35,11.01,2.35,5.9,31.4,61.5
1215,acceptable,4.924680555,5.47,2.13,2.99,6.96,6.85,4.25,9.02,2.29,5.81,31.4,63
1216,acceptable,4.924680555,5.45,2.16,3.01,6.94,6.82,4.19,9.58,2.32,5.57,31.4,65
1217,acceptable,4.924680555,5.52,2.16,3.01,6.34,7.53,4.37,9.77,2.35,5.73,31.3,64.8
1218,acceptable,4.924680555,5.59,2.14,3.06,7.11,7.35,4.33,9.73,2.32,5.73,31.3,61.6
1219,acceptable,4.924680555,5.56,2.14,3.06,7.05,7.35,4.43,11.19,2.42,5.66,31.3,62.6
1220,acceptable,4.924680555,5.56,2.18,2.97,7.08,7.24,4.41,10.37,2.39,5.59,31.3,64.4
1221,acceptable,4.924680555,5.59,2.18,2.97,7.13,7.01,4.33,8.99,2.34,5.71,31.3,62.6
1222,acceptable,4.924680555,5.64,2.16,2.99,7.13,6.8,4.25,9.65,2.28,5.76,31.3,62.8
1223,acceptable,4.924680555,5.61,2.11,2.99,7.16,6.77,4.21,9.17,2.23,5.93,31.3,62.6
1224,acceptable,4.924680555,5.56,2.14,2.96,7.08,6.9,4.23,9.2,2.31,5.88,31.3,61.6
1225,acceptable,4.924680555,5.56,2.11,2.96,7.11,7.35,4.29,10.08,2.38,5.88,31.3,62.2
1226,acceptable,4.924680555,5.52,2.14,2.96,7.02,6.74,4.15,8.81,2.29,5.9,31.3,60.8
1227,acceptable,4.924680555,5.45,2.1,2.97,6.88,6.46,4.15,10.54,2.29,5.88,31.3,63.2
1228,acceptable,4.924680555,5.45,2.08,3.04,6.74,6.77,4.13,10.88,2.32,5.73,31.3,64.1
1229,acceptable,4.924680555,5.42,2.06,3.01,6.96,6.88,4.23,9.35,2.39,5.54,31.3,64.3
1230,acceptable,4.924680555,5.42,2.13,2.96,6.94,6.53,4.13,9.46,2.31,5.47,31.3,61.7
1231,acceptable,4.924680555,5.4,2.08,2.99,6.72,6.53,4.1,9.13,2.22,5.52,31.3,63.5
1232,acceptable,4.924680555,5.28,2.06,3.01,6.66,6.9,4.12,9.54,2.34,5.59,31.3,65.2
1233,acceptable,4.924680555,5.15,2.1,2.97,6.42,6.53,4.1,11.1,2.23,5.54,31.3,65.6
1234,acceptable,4.924680555,5.13,2.06,3.01,6.32,6.99,4.06,11.24,2.28,5.71,31.3,68.3
1235,acceptable,4.924680555,5.13,2.06,2.97,6.37,6.28,4.02,11.1,2.25,5.64,31.3,68.1
1236,acceptable,4.924680555,5.17,2.06,2.99,6.58,6.77,4.1,9.46,2.23,5.66,31.3,67.8
1237,acceptable,4.924680555,5.15,2.06,2.94,6.53,6.85,4.02,11.19,2.18,5.86,31.3,65.5
1238,acceptable,4.924680555,5.1,2.04,2.89,6.4,6.72,4.08,9.65,2.25,5.52,31.3,67.8
1239,acceptable,4.924680555,5.02,2.03,2.96,6.32,6.64,4.02,9.58,2.21,5.5,31.3,67.1
1240,acceptable,4.924680555,4.97,2.07,2.96,6.27,6.4,3.91,9.1,2.19,5.45,31.3,67.8
1241,acceptable,4.924680555,4.95,2.07,2.97,6.4,6.58,4.04,10.08,2.21,5.5,31.3,67.9
1242,acceptable,4.924680555,4.97,2.06,2.97,6.06,6.43,3.87,12.77,2.15,5.52,31.3,68.1
1243,acceptable,4.924680555,4.82,2,2.94,6.29,6.15,3.87,10.45,2.09,5.33,31.3,68.2
1244,acceptable,4.924680555,4.84,2,2.92,6.4,6.56,3.85,10.66,2.08,5.43,31.3,68.5
1245,acceptable,4.924680555,4.95,2.06,2.91,6.66,6.72,4,9.24,2.18,5.31,31.3,65.3
1246,acceptable,4.924680555,5.1,2.07,2.94,6.96,7.47,4.27,8.95,2.35,5.76,31.3,65.2
1247,acceptable,4.924680555,5.22,2.06,2.94,7.08,7.62,4.33,10.58,2.34,5.5,31.3,62.4
1248,acceptable,4.924680555,5.38,2.08,2.94,7.25,7.18,4.45,11.8,2.36,5.64,31.3,62.9
1249,acceptable,4.924680555,5.49,2.13,2.94,7.34,7.5,4.49,11.33,2.48,5.78,31.3,61.8
1250,acceptable,4.924680555,5.52,2.11,2.99,7.34,7.62,4.55,12.1,2.5,5.88,31.3,62.6
1251,acceptable,4.924680555,5.52,2.13,2.99,7.31,7.32,4.45,9.35,2.32,5.88,31.3,61.8
1252,acceptable,4.924680555,5.47,2.1,3.01,7.02,7.13,4.31,9.54,2.34,5.95,31.2,61.7
1253,acceptable,4.924680555,5.31,2.06,2.99,6.66,6.88,4.27,10.12,2.35,5.86,31.2,64.9
1254,acceptable,4.924680555,5.19,2.11,2.97,6.5,6.43,4.23,9.31,2.25,5.83,31.3,67.5
1255,acceptable,4.924680555,5.15,2.08,2.97,6.48,6.99,4.19,11.47,2.28,5.81,31.3,67.5
1256,acceptable,4.924680555,5.19,2.06,3.01,6.48,6.72,4.17,9.28,2.25,5.76,31.3,67.5
1257,acceptable,4.924680555,5.15,2.06,2.97,6.53,6.82,4.19,10.16,2.25,5.71,31.3,67.1
1258,acceptable,4.924680555,5.13,2.06,2.92,6.37,7.07,4.29,9.61,2.32,5.76,31.3,67.7
1259,acceptable,4.924680555,4.95,2.1,2.89,6.14,7.01,4.41,9.77,2.38,5.59,31.3,70.1
1260,acceptable,4.924680555,5.04,2.08,2.92,6.22,6.8,4.17,11.01,2.23,5.66,31.3,72.7
1261,acceptable,4.949902476,4.99,2.06,2.84,6.32,6.69,4.17,10.33,2.22,5.71,31.3,70.5
1262,acceptable,4.949902476,4.97,2.08,2.89,6.22,6.96,4.23,9.65,2.28,5.66,31.3,69.6
1263,acceptable,4.949902476,5.02,2.04,2.83,6.22,6.72,4.17,10.88,2.23,5.66,31.3,70.8
1264,acceptable,4.949902476,5.04,2.07,2.84,6.4,6.56,4.15,10.71,2.21,5.61,31.3,69.6
1265,acceptable,4.949902476,5.08,2.06,2.83,6.42,6.66,4.13,9.5,2.23,5.71,31.3,68.5
1266,acceptable,4.949902476,5.06,2.07,2.83,6.4,6.51,4.21,8.81,2.25,5.64,31.3,68.3
1267,acceptable,4.949902476,5.02,2.07,2.86,6.27,6.77,4.13,9.28,2.26,5.61,31.3,68.1
1268,acceptable,4.949902476,5.02,2.1,3.02,6.22,7.44,4.21,9.35,2.41,5.64,31.3,70.8
1269,acceptable,4.949902476,5.02,2.1,2.94,6.04,6.77,4.21,10.58,2.29,5.54,31.3,72
1270,acceptable,4.949902476,4.97,2.07,2.94,6.16,6.46,4.1,9.46,2.26,5.61,31.3,71.7
1271,acceptable,4.949902476,5.04,2.01,2.96,6.32,6.03,3.98,9.58,2.15,5.71,31.3,69.3
